Serial 5-yrs Rec Trend School_Name City Current_rank Overall_last dummy_1 dummy_2 dummy_3 dummy_4
1 n/a n/a Ahlul Bayt Islamic Ottawa 10.0 n/a
1 n/a n/a Ahmadiyya Mississauga 10.0 n/a
1 n/a n/a Al-Ameen Brampton 10.0 n/a
1 n/a n/a Al-Falah Oakville 10.0 n/a
1 n/a n/a Applewood St Catharines 10.0 n/a
1 n/a n/a Avondale Alternative Toronto 10.0 n/a
1 n/a n/a IQRA Islamic Mississauga 10.0 n/a
1 n/a n/a Islamic Foundation Ajax 10.0 n/a
1 n/a n/a ISNA Islamic Mississauga 10.0 n/a
1 n/a n/a Khalsa Community Brampton 10.0 n/a
1 n/a n/a Khalsa School Malton Mississauga 10.0 n/a
1 n/a n/a Safa & Marwa Mississauga 10.0 n/a
1 n/a n/a Sainte-Marguerite-Bourgeoys Markham 10.0 n/a
1 n/a n/a Sathya Sai Toronto 10.0 n/a
1 n/a n/a St. Justin Martyr Unionville 10.0 n/a
1 n/a n/a St. Mildred's-Lightbourn Oakville 10.0 n/a
1 n/a n/a Whitney Toronto 10.0 n/a
18 n/a n/a Rosedale Toronto 9.9 n/a
19 n/a n/a Bayview Fairways Thornhill 9.8 n/a
19 n/a n/a Colchester North Essex 9.8 n/a
19 n/a n/a Iona Williamstown 9.8 n/a
22 n/a n/a Donald Cousens Markham 9.7 n/a
22 n/a n/a Kennedy Toronto 9.7 n/a
22 n/a n/a Le-Petit-Prince Vaughan 9.7 n/a
22 n/a n/a Sacred Heart Mildmay 9.7 n/a
22 n/a n/a Stonebridge Markham 9.7 n/a
27 n/a n/a Islamic Institute of Toronto Toronto 9.6 n/a
27 n/a n/a Salaheddin Islamic Toronto 9.6 n/a
27 n/a n/a St. Agnes Brampton 9.6 n/a
30 n/a n/a Errol Village Camlachie 9.5 n/a
30 n/a n/a Henderson Avenue Thornhill 9.5 n/a
30 n/a n/a Silver Stream Richmond Hill 9.5 n/a
30 n/a n/a St. John of the Cross Mississauga 9.5 n/a
30 n/a n/a William Berczy Unionville 9.5 n/a
35 n/a n/a Christ the King Richmond Hill 9.4 n/a
35 n/a n/a Horizon Jeunesse Mississauga 9.4 n/a
35 n/a n/a Islamic Foundation Toronto 9.4 n/a
35 n/a n/a Northmount Toronto 9.4 n/a
35 n/a n/a St. Rose of Lima Mississauga 9.4 n/a
35 n/a n/a Stephen Leacock Kanata 9.4 n/a
35 n/a n/a Woodland St Catharines 9.4 n/a
42 n/a n/a C D Farquharson Toronto 9.3 n/a
42 n/a n/a L'Étoile-de-l'Est Orléans 9.3 n/a
42 n/a n/a St. Joseph River Canard 9.3 n/a
42 n/a n/a St. Michael's Choir Toronto 9.3 n/a
46 n/a n/a Arc-en-ciel Orléans 9.2 n/a
46 n/a n/a Codrington Barrie 9.2 n/a
46 n/a n/a Cottingham Toronto 9.2 n/a
46 n/a n/a Gracefield St Catharines 9.2 n/a
46 n/a n/a John Ross Robertson Toronto 9.2 n/a
46 n/a n/a John XXIII Mississauga 9.2 n/a
46 n/a n/a Masonville London 9.2 n/a
46 n/a n/a Oakridge St Catharines 9.2 n/a
46 n/a n/a Our Lady of Mount Carmel Carlisle 9.2 n/a
46 n/a n/a Our Lady of Perpetual Help Toronto 9.2 n/a
46 n/a n/a St. Luke Oakville 9.2 n/a
46 n/a n/a St. Mark Mississauga 9.2 n/a
46 n/a n/a Summit Heights Toronto 9.2 n/a
46 n/a n/a W. Erskine Johnston Kanata 9.2 n/a
60 n/a n/a Antonine Maillet Oshawa 9.1 n/a
60 n/a n/a Bialik Hebrew Day Toronto 9.1 n/a
60 n/a n/a Charles-Sauriol Toronto 9.1 n/a
60 n/a n/a John XXIII Arnprior 9.1 n/a
60 n/a n/a Joshua Creek Oakville 9.1 n/a
60 n/a n/a Laurelwood Waterloo 9.1 n/a
60 n/a n/a Michael Cranny Maple 9.1 n/a
60 n/a n/a Pleasantville Richmond Hill 9.1 n/a
60 n/a n/a St. Bonaventure Toronto 9.1 n/a
60 n/a n/a St. Charles Garnier Richmond Hill 9.1 n/a
70 n/a n/a Bayview Glen Thornhill 9.0 n/a
70 n/a n/a Blessed John XXIII Unionville 9.0 n/a
70 n/a n/a Blythwood Toronto 9.0 n/a
70 n/a n/a Churchill Heights Toronto 9.0 n/a
70 n/a n/a Forest Trail Oakville 9.0 n/a
70 n/a n/a Hunter's Glen Toronto 9.0 n/a
70 n/a n/a Jack Chambers London 9.0 n/a
70 n/a n/a Lambton Kingsway Toronto 9.0 n/a
70 n/a n/a Mountview Hamilton 9.0 n/a
70 n/a n/a North Cavan Cavan 9.0 n/a
70 n/a n/a St. Marguerite Bourgeoys Toronto 9.0 n/a
70 n/a n/a Trillium Woods Richmond Hill 9.0 n/a
70 n/a n/a Unionville Unionville 9.0 n/a
83 n/a n/a Abraham Erb Waterloo 8.9 n/a
83 n/a n/a Bellewood Windsor 8.9 n/a
83 n/a n/a Coledale Markham 8.9 n/a
83 n/a n/a Courcelette Toronto 8.9 n/a
83 n/a n/a E J James Oakville 8.9 n/a
83 n/a n/a Elizabeth B Phin Pickering 8.9 n/a
83 n/a n/a Elmdale Ottawa 8.9 n/a
83 n/a n/a Holy Rosary Toronto 8.9 n/a
83 n/a n/a Island Public/Natural Science Toronto 8.9 n/a
83 n/a n/a Our Lady of Mt Carmel Dashwood 8.9 n/a
