Serial 5-yrs Rec Trend School_Name City Current_rank Overall_last dummy_1 dummy_2 dummy_3
1 1 — St Michael’s Choir Toronto 9.4 9.6
2 9 — Abbey Park Oakville 9.2 8.9
2 9 — St Robert Thornhill 9.2 8.9
4 2 — Colonel By Gloucester 9.1 9.2
4 4 — St Therese of Lisieux Richmond Hill 9.1 9.0
4 12 p Ursula Franklin Toronto 9.1 8.8
4 n/a n/a Ange-Gabriel Brockville 9.1 n/a
4 n/a n/a Confédération Welland 9.1 n/a
9 4 — Bayview Richmond Hill 9.0 9.0
9 22 — St Joseph’s Renfrew 9.0 8.5
11 3 — London Central London 8.9 9.1
11 4 — Markville Markham 8.9 9.0
11 9 — Oakville Trafalgar Oakville 8.9 8.9
11 20 — St Michael Kemptville 8.9 8.6
11 104 p Marie-Rivier Kingston 8.9 7.5
11 n/a n/a Wali ul Asr Caledon 8.9 n/a
17 4 q Unionville Unionville 8.8 9.0
17 12 — St Augustine Markham 8.8 8.8
19 4 — Pierre Elliott Trudeau Markham 8.7 9.0
19 12 — Richmond Hill Richmond Hill 8.7 8.8
19 17 — Cardinal Carter-Arts Toronto 8.7 8.7
19 17 — West Carleton Dunrobin 8.7 8.7
19 22 p Bloor Toronto 8.7 8.5
19 n/a n/a John Fraser Mississauga 8.7 n/a
25 12 — Iroquois Ridge Oakville 8.6 8.8
25 17 q William Lyon Mackenzie Toronto 8.6 8.7
25 20 — Le Sommet Hawkesbury 8.6 8.6
25 22 — John McCrae Nepean 8.6 8.5
25 22 — St Marcellinus Mississauga 8.6 8.5
25 32 — Etobicoke-Arts Toronto 8.6 8.4
25 32 — ISNA Mississauga 8.6 8.4
25 42 p Holy Trinity Kanata 8.6 8.1
33 22 — De La Salle Ottawa 8.5 8.5
33 22 — Lawrence Park Toronto 8.5 8.5
33 22 — North Toronto Toronto 8.5 8.5
33 38 — Elmira Elmira 8.5 8.2
33 42 — Garth Webb Oakville 8.5 8.1
33 n/a n/a The Woodlands Mississauga 8.5 n/a
39 12 — Bur Oak Markham 8.4 8.8
39 42 p Leaside Toronto 8.4 8.1
39 n/a n/a de-Lamothe-Cadillac Windsor 8.4 n/a
39 n/a n/a Nepean Ottawa 8.4 n/a
43 36 — St Joseph Nepean 8.3 8.3
43 36 — White Oaks Oakville 8.3 8.3
43 42 — Newmarket Newmarket 8.3 8.1
43 61 p Marymount Sudbury 8.3 7.9
47 22 — Earl Haig Toronto 8.2 8.5
47 22 — Earl of March Kanata 8.2 8.5
47 32 — St Aloysius Gonzaga Mississauga 8.2 8.4
47 42 — Nelson Burlington 8.2 8.1
47 87 p E L Crossley Fonthill 8.2 7.6
47 120 p Jeanne-Lajoie Pembroke 8.2 7.4
47 n/a n/a A Y Jackson Toronto 8.2 n/a
54 22 — Middlefield Markham 8.1 8.5
